1.0,2006.0,1344.0,2346.0,238.0,0.0,0.0,0.0,0.0
2.0,2006.0,1344.0,2347.0,238.0,0.0,0.0,0.0,0.0
3.0,2006.0,1344.0,3945.0,424.0,0.0,0.0,0.0,0.0
4.0,2006.0,1344.0,2036.0,227.0,0.0,0.0,0.0,0.0
5.0,2006.0,1344.0,126.0,30.0,0.0,0.0,0.0,0.0
6.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2006.0,1344.0,2346.0,238.0,0.0,0.0,0.0,0.0
2.0,2006.0,1344.0,2347.0,238.0,0.0,0.0,0.0,0.0
3.0,2006.0,1344.0,3945.0,424.0,0.0,0.0,0.0,0.0
4.0,2006.0,1344.0,2036.0,227.0,0.0,0.0,0.0,0.0
5.0,2006.0,1344.0,126.0,30.0,0.0,0.0,0.0,0.0
6.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2006.0,1344.0,2346.0,238.0,0.0,0.0,0.0,0.0
2.0,2006.0,1344.0,2347.0,238.0,0.0,0.0,0.0,0.0
3.0,2006.0,1344.0,3945.0,424.0,0.0,0.0,0.0,0.0
4.0,2006.0,1344.0,2036.0,227.0,0.0,0.0,0.0,0.0
5.0,2006.0,1344.0,126.0,30.0,0.0,0.0,0.0,0.0
6.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2006.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
