1.0,2010.0,123719.0,112050.0,15404.0,9200.0,95.0,108000.0,810.0
2.0,2010.0,123719.0,94650.0,12642.0,138600.0,908.0,66000.0,631.0
3.0,2010.0,123719.0,102750.0,13368.0,359100.0,2331.0,42000.0,530.0
4.0,2010.0,123719.0,108450.0,13880.0,447500.0,3550.0,43000.0,535.0
5.0,2010.0,123719.0,96600.0,12675.0,415700.0,3109.0,56000.0,589.0
6.0,2010.0,123719.0,93000.0,12494.0,245500.0,2080.0,96000.0,758.0
7.0,2010.0,123719.0,112050.0,14650.0,64900.0,467.0,242000.0,1376.0
8.0,2010.0,123719.0,114150.0,15035.0,14000.0,145.0,222000.0,1292.0
9.0,2010.0,123719.0,131550.0,16535.0,12100.0,134.0,294000.0,1596.0
10.0,2010.0,123719.0,145500.0,17865.0,17200.0,182.0,443000.0,2227.0
11.0,2010.0,123719.0,153750.0,18827.0,16700.0,174.0,323000.0,1719.0
12.0,2010.0,123719.0,150150.0,18356.0,18100.0,171.0,290000.0,1580.0
1.0,2011.0, D,123719.0,133800.0,0.0,28700.0,0.0,112000.0
2.0,2011.0, D,123719.0,111000.0,0.0,137500.0,0.0,80000.0
3.0,2011.0, D,123719.0,114000.0,0.0,402400.0,0.0,263000.0
4.0,2011.0, D,123719.0,98850.0,0.0,319300.0,0.0,270000.0
5.0,2011.0, D,123719.0,106200.0,0.0,360300.0,0.0,271000.0
6.0,2011.0, D,123719.0,116700.0,0.0,82700.0,0.0,295000.0
7.0,2011.0, D,123719.0,115050.0,0.0,97700.0,0.0,390000.0
8.0,2011.0, D,123719.0,90550.0,0.0,15300.0,0.0,244000.0
9.0,2011.0, D,123719.0,110000.0,0.0,14900.0,0.0,682000.0
10.0,2011.0, D,123719.0,171000.0,0.0,13000.0,0.0,662000.0
11.0,2011.0, D,123719.0,121000.0,0.0,20000.0,0.0,410000.0
12.0,2011.0, D,123719.0,116000.0,0.0,16200.0,0.0,344000.0
1.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
2.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
3.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
4.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
5.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
6.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
7.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
8.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
9.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
10.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
11.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
12.0,2012.0, X, Y,123719.0,0.0,0.0,0.0,0.0
1.0,2013.0, X, Y,123719.0,0.0,0.0,0.0,0.0
2.0,2013.0, X, Y,123719.0,0.0,0.0,0.0,0.0
3.0,2013.0, X, Y,123719.0,0.0,0.0,0.0,0.0
4.0,2013.0, X, Y,123719.0,0.0,0.0,0.0,0.0
