"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","1.0","2007.0","AZ0000AA","D120","I","","24275.0","54640.0","5329.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","113556.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","2.0","2007.0","AZ0000AA","D120","I","","24275.0","54640.0","4746.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90311.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","3.0","2007.0","AZ0000AA","D120","I","","24275.0","54840.0","5116.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90314.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","4.0","2007.0","AZ0000AA","D120","I","","24275.0","61880.0","5458.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69386.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","5.0","2007.0","AZ0000AA","D120","I","","24275.0","54600.0","4888.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","72998.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","6.0","2007.0","AZ0000AA","D120","I","","24275.0","59480.0","5150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65680.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","7.0","2007.0","AZ0000AA","D120","I","","24275.0","52040.0","4752.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","83399.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","8.0","2007.0","AZ0000AA","D120","I","","24275.0","61320.0","5959.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","96599.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","9.0","2007.0","AZ0000AA","D120","I","","24275.0","69840.0","6533.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","119934.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","10.0","2007.0","AZ0000AA","D120","I","","24275.0","70920.0","6966.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","146901.0","0.0"
