"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"2.0","New Jersey","NEW JERSEY PMC","1.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","152800.0","14899.0","0.0","0.0","0.0","0.0","158580.0","3986.0","0.0","0.0","0.0","0.0","15280.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","2.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","136800.0","13162.0","0.0","0.0","0.0","0.0","513117.0","9127.0","0.0","0.0","0.0","0.0","13680.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","3.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","136800.0","13176.0","0.0","0.0","0.0","0.0","513118.0","9127.0","0.0","0.0","0.0","0.0","13680.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","4.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","136800.0","13170.0","0.0","0.0","0.0","0.0","513118.0","9127.0","0.0","0.0","0.0","0.0","13680.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","5.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","159600.0","14212.0","0.0","0.0","0.0","0.0","538536.0","6177.0","0.0","0.0","0.0","0.0","15960.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","6.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","159600.0","14209.0","0.0","0.0","0.0","0.0","538536.0","6178.0","0.0","0.0","0.0","0.0","15960.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","7.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","174212.0","15348.0","0.0","0.0","0.0","0.0","47766.0","556.0","0.0","0.0","0.0","0.0","17421.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","8.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","177756.0","22410.0","0.0","0.0","0.0","0.0","47766.0","525.0","0.0","0.0","0.0","0.0","17776.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","9.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","201295.0","28596.0","0.0","0.0","0.0","0.0","47766.0","489.0","0.0","0.0","0.0","0.0","20130.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","10.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","231310.0","27623.0","0.0","0.0","0.0","0.0","47868.0","521.0","0.0","0.0","0.0","0.0","23131.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","11.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","183013.0","26909.0","0.0","0.0","0.0","0.0","38051.0","547.0","0.0","0.0","0.0","0.0","18301.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","12.0","2006.0","NJ0056ZZ","5400.0","A","G","158999.0","163071.0","19072.0","0.0","0.0","0.0","0.0","40885.0","481.0","0.0","0.0","0.0","0.0","16307.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","1.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","473970.0","45210.0","0.0","0.0","0.0","0.0","803771.0","7148.0","0.0","0.0","0.0","0.0","47397.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","2.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","426518.0","39569.0","0.0","0.0","0.0","0.0","719703.0","4397.0","0.0","0.0","0.0","0.0","42652.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","3.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","490748.0","44344.0","0.0","0.0","0.0","0.0","855250.0","1613.0","0.0","0.0","0.0","0.0","49075.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","4.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","472725.0","42995.0","0.0","0.0","0.0","0.0","529472.0","1239.0","0.0","0.0","0.0","0.0","47273.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","5.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","445334.0","59040.0","0.0","0.0","0.0","0.0","855151.0","6518.0","0.0","0.0","0.0","0.0","44533.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","6.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","480553.0","60718.0","0.0","0.0","0.0","0.0","354053.0","4094.0","0.0","0.0","0.0","0.0","48055.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","7.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","421029.0","54795.0","0.0","0.0","0.0","0.0","104930.0","1692.0","0.0","0.0","0.0","0.0","42103.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","8.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","476511.0","62855.0","0.0","0.0","0.0","0.0","219115.0","2767.0","0.0","0.0","0.0","0.0","47651.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","9.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","677306.0","97483.0","0.0","0.0","0.0","0.0","247626.0","2716.0","0.0","0.0","0.0","0.0","67731.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","10.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","807829.0","113267.0","0.0","0.0","0.0","0.0","226669.0","2561.0","0.0","0.0","0.0","0.0","80783.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","11.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","810948.0","115877.0","0.0","0.0","0.0","0.0","267252.0","2962.0","0.0","0.0","0.0","0.0","81095.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","12.0","2006.0","NJ0108ZZ","5400.0","A","W, X","528207.0","574980.0","115935.0","0.0","0.0","0.0","0.0","242780.0","2867.0","0.0","0.0","0.0","0.0","57498.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
