"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"2.0","New Jersey","NEW JERSEY PMC","1.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","136800.0","11286.0","0.0","0.0","0.0","0.0","600066.0","3572.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","2.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","136800.0","11286.0","0.0","0.0","0.0","0.0","600066.0","3578.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","3.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","136800.0","11184.0","0.0","0.0","0.0","0.0","600000.0","3600.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","4.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","137000.0","12183.0","0.0","0.0","0.0","0.0","990000.0","6100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","5.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","140000.0","11358.0","0.0","0.0","0.0","0.0","1324303.0","10781.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","6.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","135200.0","11095.0","0.0","0.0","0.0","0.0","1205393.0","9605.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","7.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","140000.0","11339.0","0.0","0.0","0.0","0.0","503369.0","3495.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","8.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","150400.0","12976.0","0.0","0.0","0.0","0.0","125387.0","900.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","9.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","161600.0","14558.0","0.0","0.0","0.0","0.0","21252.0","212.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","10.0","2003.0","NJ0056ZZ","5400.0","A","G","158999.0","207200.0","18626.0","0.0","0.0","0.0","0.0","19532.0","1152.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
