"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"7.0","Arkansas","EASTERN SERVICE CENTER","1.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","544936.0","43751.0","0.0","0.0","0.0","0.0","943058.0","7201.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1144440.0","7399.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","2.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","602360.0","43115.0","0.0","0.0","0.0","0.0","1956446.0","14383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","569976.0","5227.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","3.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","616200.0","39029.0","0.0","0.0","0.0","0.0","4424281.0","30679.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","487696.0","4897.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","4.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","653360.0","40446.0","0.0","0.0","0.0","0.0","4395470.0","31064.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","580448.0","6321.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","5.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","609640.0","41091.0","0.0","0.0","0.0","0.0","3537544.0","24656.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","486948.0","5445.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","6.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","605672.0","42574.0","0.0","0.0","0.0","0.0","1730309.0","13922.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","938740.0","7650.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","7.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","587208.0","44482.0","0.0","0.0","0.0","0.0","541679.0","4535.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","712844.0","5770.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","8.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","682392.0","60797.0","0.0","0.0","0.0","0.0","226167.0","1943.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1917124.0","13029.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","9.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","823608.0","67388.0","0.0","0.0","0.0","0.0","54259.0","489.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1556588.0","12993.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","10.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","667840.0","61438.0","0.0","0.0","0.0","0.0","54264.0","489.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1647844.0","10763.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","11.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","845896.0","68584.0","0.0","0.0","0.0","0.0","51553.0","466.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1652332.0","11883.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","12.0","2014.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","763744.0","56179.0","0.0","0.0","0.0","0.0","51958.0","469.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1759296.0","12147.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","1.0","2014.0","AR0021ZZ","E0A1","A","G, Y","97203.0","72400.0","5435.0","0.0","0.0","0.0","0.0","23300.0","201.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","101728.0","678.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","2.0","2014.0","AR0021ZZ","E0A1","A","G, Y","97203.0","68400.0","4383.0","0.0","0.0","0.0","0.0","104400.0","828.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39644.0","354.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","3.0","2014.0","AR0021ZZ","E0A1","A","G, Y","97203.0","75600.0","4738.0","0.0","0.0","0.0","0.0","221500.0","1653.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","166056.0","1303.0"
