"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"2.0","New Jersey","NEW JERSEY PMC","1.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","185867.0","16546.0","0.0","0.0","0.0","0.0","165462.0","1753.0","0.0","0.0","0.0","0.0","18587.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","2.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","185867.0","16546.0","0.0","0.0","0.0","0.0","165462.0","1753.0","0.0","0.0","0.0","0.0","18587.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","3.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","185867.0","16546.0","0.0","0.0","0.0","0.0","496300.0","4085.0","0.0","0.0","0.0","0.0","18587.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","4.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","224000.0","19582.0","0.0","0.0","0.0","0.0","1070190.0","13336.0","0.0","0.0","0.0","0.0","22400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","5.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","189200.0","16842.0","0.0","0.0","0.0","0.0","1004612.0","6478.0","0.0","0.0","0.0","0.0","18920.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","6.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","189200.0","17029.0","0.0","0.0","0.0","0.0","1004612.0","6478.0","0.0","0.0","0.0","0.0","18920.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","7.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","191000.0","24713.0","0.0","0.0","0.0","0.0","32317.0","102.0","0.0","0.0","0.0","0.0","19100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","8.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","191000.0","21287.0","0.0","0.0","0.0","0.0","32317.0","291.0","0.0","0.0","0.0","0.0","19100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","9.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","191000.0","21287.0","0.0","0.0","0.0","0.0","32317.0","291.0","0.0","0.0","0.0","0.0","19100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2.0","New Jersey","NEW JERSEY PMC","10.0","2004.0","NJ0056ZZ","5400.0","A","G","158999.0","191000.0","21287.0","0.0","0.0","0.0","0.0","31271.0","292.0","0.0","0.0","0.0","0.0","19100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
