"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"4.0","Alabama","BIRMINGHAM PMC","1.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","579858.0","37809.0","0.0","0.0","0.0","0.0","1014500.0","15362.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","776000.0","1353.0"
"4.0","Alabama","BIRMINGHAM PMC","2.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","478905.0","32755.0","0.0","0.0","0.0","0.0","992700.0","13134.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","232300.0","2043.0"
"4.0","Alabama","BIRMINGHAM PMC","3.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","483384.0","34359.0","0.0","0.0","0.0","0.0","754900.0","14253.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","655200.0","1509.0"
"4.0","Alabama","BIRMINGHAM PMC","4.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","469823.0","33748.0","0.0","0.0","0.0","0.0","1464000.0","21636.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","522200.0","1164.0"
"4.0","Alabama","BIRMINGHAM PMC","5.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","436999.0","32105.0","0.0","0.0","0.0","0.0","1437700.0","21215.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","355230.0","1264.0"
"4.0","Alabama","BIRMINGHAM PMC","6.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","508534.0","35686.0","0.0","0.0","0.0","0.0","944100.0","14204.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","398320.0","1277.0"
"4.0","Alabama","BIRMINGHAM PMC","7.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","523797.0","36463.0","0.0","0.0","0.0","0.0","1777300.0","30075.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","365100.0","3212.0"
"4.0","Alabama","BIRMINGHAM PMC","8.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","521860.0","38606.0","0.0","0.0","0.0","0.0","493500.0","8499.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","588500.0","1771.0"
"4.0","Alabama","BIRMINGHAM PMC","9.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","540741.0","40021.0","0.0","0.0","0.0","0.0","213300.0","4320.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","622400.0","1625.0"
"4.0","Alabama","BIRMINGHAM PMC","10.0","2008.0","AL0000AB","5200.0","A","G, W","399656.0","559301.0","40668.0","0.0","0.0","0.0","0.0","369500.0","7384.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","284100.0","584.0"
