"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"2.0","New Jersey","NEW JERSEY PMC","1.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","165511.0","25375.0","0.0","0.0","0.0","0.0","228611.0","2274.0","0.0","0.0","0.0","0.0","16551.0","0.0","0.0","0.0","0.0","0.0","748.0","167.0"
"2.0","New Jersey","NEW JERSEY PMC","2.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","172792.0","26019.0","0.0","0.0","0.0","0.0","975366.0","9396.0","0.0","0.0","0.0","0.0","17279.0","0.0","0.0","0.0","0.0","0.0","748.0","167.0"
"2.0","New Jersey","NEW JERSEY PMC","3.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","160133.0","23923.0","0.0","0.0","0.0","0.0","672676.0","6950.0","0.0","0.0","0.0","0.0","16013.0","0.0","0.0","0.0","0.0","0.0","748.0","167.0"
"2.0","New Jersey","NEW JERSEY PMC","4.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","157484.0","23402.0","0.0","0.0","0.0","0.0","846943.0","8625.0","0.0","0.0","0.0","0.0","15748.0","0.0","0.0","0.0","0.0","0.0","748.0","171.0"
"2.0","New Jersey","NEW JERSEY PMC","5.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","169427.0","25027.0","0.0","0.0","0.0","0.0","1153781.0","12250.0","0.0","0.0","0.0","0.0","16943.0","0.0","0.0","0.0","0.0","0.0","748.0","171.0"
"2.0","New Jersey","NEW JERSEY PMC","6.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","150733.0","22553.0","0.0","0.0","0.0","0.0","526240.0","4673.0","10.0","34.0","0.0","0.0","15073.0","0.0","0.0","0.0","0.0","0.0","748.0","171.0"
"2.0","New Jersey","NEW JERSEY PMC","7.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","167484.0","25521.0","0.0","0.0","0.0","0.0","112737.0","1102.0","10.0","34.0","0.0","0.0","16748.0","0.0","0.0","0.0","0.0","0.0","1496.0","171.0"
"2.0","New Jersey","NEW JERSEY PMC","8.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","213866.0","38332.0","0.0","0.0","0.0","0.0","23377.0","302.0","10.0","34.0","0.0","0.0","21387.0","0.0","0.0","0.0","0.0","0.0","748.0","171.0"
"2.0","New Jersey","NEW JERSEY PMC","9.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","206892.0","36495.0","0.0","0.0","0.0","0.0","85312.0","857.0","10.0","34.0","0.0","0.0","20689.0","0.0","0.0","0.0","0.0","0.0","1496.0","171.0"
"2.0","New Jersey","NEW JERSEY PMC","10.0","2011.0","NJ0056ZZ","5400.0","A","G","158999.0","210530.0","37289.0","0.0","0.0","0.0","0.0","67500.0","578.0","10.0","34.0","0.0","0.0","21053.0","0.0","0.0","0.0","0.0","0.0","2244.0","171.0"
