"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"5.0","Illinois","NORTHERN ILLINOIS PMC","1.0","2004.0","IL0000CF","5258.0","A","","189520.0","75120.0","4391.0","0.0","0.0","0.0","0.0","126921.0","977.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","2.0","2004.0","IL0000CF","5258.0","A","","189520.0","90626.0","6917.0","0.0","0.0","0.0","0.0","755099.0","5995.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","3.0","2004.0","IL0000CF","5258.0","A","","189520.0","102557.0","6120.0","0.0","0.0","0.0","0.0","875160.0","6827.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","4.0","2004.0","IL0000CF","5258.0","A","","189520.0","116818.0","8767.0","0.0","0.0","0.0","0.0","1226123.0","10285.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","5.0","2004.0","IL0000CF","5258.0","A","","189520.0","103978.0","7919.0","0.0","0.0","0.0","0.0","863283.0","7084.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","6.0","2004.0","IL0000CF","5258.0","A","","189520.0","105722.0","8000.0","0.0","0.0","0.0","0.0","470126.0","3910.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","7.0","2004.0","IL0000CF","5258.0","A","","189520.0","87326.0","6199.0","0.0","0.0","0.0","0.0","86820.0","793.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","8.0","2004.0","IL0000CF","5258.0","A","","189520.0","89070.0","7534.0","0.0","0.0","0.0","0.0","36806.0","373.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","9.0","2004.0","IL0000CF","5258.0","A","","189520.0","91844.0","7826.0","0.0","0.0","0.0","0.0","1279.0","43.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","10.0","2004.0","IL0000CF","5258.0","A","","189520.0","103666.0","8611.0","0.0","0.0","0.0","0.0","106.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","11.0","2004.0","IL0000CF","5258.0","A","","189520.0","93174.0","8054.0","0.0","0.0","0.0","0.0","0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","12.0","2004.0","IL0000CF","5258.0","A","","189520.0","99725.0","8245.0","0.0","0.0","0.0","0.0","319.0","138.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","1.0","2004.0","IL0000ES","5221.0","A","G","142545.0","154880.0","6189.0","0.0","0.0","0.0","0.0","30167.0","311.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","2.0","2004.0","IL0000ES","5221.0","A","G","142545.0","119840.0","5643.0","0.0","0.0","0.0","0.0","250939.0","2003.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","3.0","2004.0","IL0000ES","5221.0","A","G","142545.0","112960.0","4549.0","0.0","0.0","0.0","0.0","287799.0","2358.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","4.0","2004.0","IL0000ES","5221.0","A","G","142545.0","119040.0","4568.0","0.0","0.0","0.0","0.0","558138.0","4760.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","5.0","2004.0","IL0000ES","5221.0","A","G","142545.0","104320.0","4561.0","0.0","0.0","0.0","0.0","198365.0","1668.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","6.0","2004.0","IL0000ES","5221.0","A","G","142545.0","98080.0","4780.0","0.0","0.0","0.0","0.0","118631.0","1032.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","7.0","2004.0","IL0000ES","5221.0","A","G","142545.0","114080.0","5342.0","0.0","0.0","0.0","0.0","39867.0","398.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","8.0","2004.0","IL0000ES","5221.0","A","G","142545.0","143840.0","6104.0","0.0","0.0","0.0","0.0","14550.0","157.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","9.0","2004.0","IL0000ES","5221.0","A","G","142545.0","176960.0","9698.0","0.0","0.0","0.0","0.0","16587.0","183.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","10.0","2004.0","IL0000ES","5221.0","A","G","142545.0","109675.0","5633.0","0.0","0.0","0.0","0.0","28130.0","288.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","11.0","2004.0","IL0000ES","5221.0","A","G","142545.0","188885.0","9636.0","0.0","0.0","0.0","0.0","15520.0","167.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","S ILLINOIS-INDIANA PMC","12.0","2004.0","IL0000ES","5221.0","A","G","142545.0","164160.0","5944.0","0.0","0.0","0.0","0.0","34920.0","334.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","1.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3610515.0","239216.0","0.0","0.0","0.0","0.0","4758992.0","35870.0","0.0","0.0","378620.0","126569.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","2.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3958384.0","259824.0","0.0","0.0","0.0","0.0","16909602.0","120577.0","0.0","0.0","202598.0","112627.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","3.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","4320035.0","285440.0","0.0","0.0","0.0","0.0","25231362.0","178888.0","0.0","0.0","94700.0","107171.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","4.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","4350397.0","284725.0","0.0","0.0","0.0","0.0","33204145.0","241593.0","0.0","0.0","93665.0","107089.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","5.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3604162.0","238515.0","0.0","0.0","0.0","0.0","23126783.0","169484.0","0.0","0.0","124207.0","109508.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","6.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3606667.0","222662.0","0.0","0.0","0.0","0.0","20866257.0","153061.0","0.0","0.0","250225.0","119489.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","7.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3614555.0","247141.0","0.0","0.0","0.0","0.0","13496585.0","99964.0","0.0","0.0","395261.0","130977.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","8.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3803875.0","264800.0","0.0","0.0","0.0","0.0","2342935.0","21196.0","0.0","0.0","495790.0","138940.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","9.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3800312.0","266051.0","0.0","0.0","0.0","0.0","499153.0","6878.0","0.0","0.0","825977.0","165092.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","10.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3777945.0","266530.0","0.0","0.0","0.0","0.0","813800.0","9536.0","0.0","0.0","1312919.0","203662.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","11.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","4017294.0","278399.0","0.0","0.0","0.0","0.0","443263.0","6672.0","0.0","0.0","985805.0","179783.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","12.0","2004.0","IL0000FC","5254.0","A","H, W, X","3176860.0","3598578.0","251211.0","0.0","0.0","0.0","0.0","462601.0","7006.0","0.0","0.0","992271.0","180308.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5.0","Illinois","NORTHERN ILLINOIS PMC","1.0","2004.0","IL0032ZZ","5258.0","I","G, W, X","279320.0","328320.0","26177.0","981.0","4345.0","0.0","0.0","200181.0","2016.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
