"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"10.0","Alaska","NW SC","1.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","568000.0","50940.0","0.0","0.0","0.0","0.0","2431000.0","18019.0","0.0","0.0","0.0","0.0","3240000.0","2171.0","0.0","0.0","0.0","0.0","290000.0","2704.0"
"10.0","Alaska","NW SC","2.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","552800.0","49884.0","0.0","0.0","0.0","0.0","4073000.0","29946.0","93.0","362.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300000.0","2835.0"
"10.0","Alaska","NW SC","3.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","530000.0","46794.0","0.0","0.0","0.0","0.0","4234000.0","31115.0","36.0","140.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210000.0","2079.0"
"10.0","Alaska","NW SC","4.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","531200.0","46963.0","0.0","0.0","0.0","0.0","4627000.0","39075.0","39.0","152.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","310000.0","3082.0"
"10.0","Alaska","NW SC","5.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","530000.0","49587.0","0.0","0.0","0.0","0.0","3181000.0","26976.0","6.0","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","290000.0","2893.0"
"10.0","Alaska","NW SC","6.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","584000.0","62286.0","0.0","0.0","0.0","0.0","3633000.0","30758.0","34.0","132.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","270000.0","2704.0"
"10.0","Alaska","NW SC","7.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","554800.0","60064.0","0.0","0.0","0.0","0.0","2655000.0","20106.0","56.0","218.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","320000.0","3175.0"
"10.0","Alaska","NW SC","8.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","568800.0","65844.0","0.0","0.0","0.0","0.0","2277000.0","17295.0","46.0","179.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","360000.0","3289.0"
"10.0","Alaska","NW SC","9.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","529010.0","62297.0","0.0","0.0","0.0","0.0","619000.0","6176.0","29.0","113.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","570000.0","4632.0"
"10.0","Alaska","NW SC","10.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","541600.0","61534.0","0.0","0.0","0.0","0.0","73000.0","821.0","32.0","124.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","540000.0","4277.0"
"10.0","Alaska","NW SC","11.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","541600.0","58244.0","0.0","0.0","0.0","0.0","73000.0","821.0","46.0","179.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","560000.0","4466.0"
"10.0","Alaska","NW SC","12.0","2013.0","AK0000AA","5115.0","A","W, X","727340.0","525200.0","60077.0","0.0","0.0","0.0","0.0","1085000.0","7202.0","19.0","74.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","260000.0","2611.0"
"10.0","Alaska","NW SC","1.0","2013.0","AK0000AB","5115.0","I","","13074.0","11840.0","4680.0","0.0","0.0","0.0","0.0","0.0","0.0","483.0","2077.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10530.0","0.0"
"10.0","Alaska","NW SC","2.0","2013.0","AK0000AB","5115.0","I","","13074.0","10680.0","4340.0","0.0","0.0","0.0","0.0","0.0","0.0","1074.0","4714.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8260.0","0.0"
"10.0","Alaska","NW SC","3.0","2013.0","AK0000AB","5115.0","I","","13074.0","11080.0","4496.0","0.0","0.0","0.0","0.0","0.0","0.0","617.0","2857.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6130.0","0.0"
"10.0","Alaska","NW SC","4.0","2013.0","AK0000AB","5115.0","I","","13074.0","11880.0","5244.0","0.0","0.0","0.0","0.0","0.0","0.0","874.0","3836.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6150.0","0.0"
"10.0","Alaska","NW SC","5.0","2013.0","AK0000AB","5115.0","I","","13074.0","10280.0","4560.0","0.0","0.0","0.0","0.0","0.0","0.0","1379.0","6053.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3050.0","0.0"
"10.0","Alaska","NW SC","6.0","2013.0","AK0000AB","5115.0","I","","13074.0","9280.0","4132.0","0.0","0.0","0.0","0.0","0.0","0.0","760.0","3259.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3920.0","0.0"
"10.0","Alaska","NW SC","7.0","2013.0","AK0000AB","5115.0","I","","13074.0","9560.0","4496.0","0.0","0.0","0.0","0.0","0.0","0.0","467.0","2034.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4240.0","0.0"
"10.0","Alaska","NW SC","8.0","2013.0","AK0000AB","5115.0","I","","13074.0","7680.0","3664.0","0.0","0.0","0.0","0.0","0.0","0.0","101.0","440.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7260.0","0.0"
"10.0","Alaska","NW SC","9.0","2013.0","AK0000AB","5115.0","I","","13074.0","7240.0","3463.0","0.0","0.0","0.0","0.0","0.0","0.0","160.0","698.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8260.0","0.0"
"10.0","Alaska","NW SC","10.0","2013.0","AK0000AB","5115.0","I","","13074.0","8240.0","3721.0","0.0","0.0","0.0","0.0","0.0","0.0","179.0","780.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11130.0","0.0"
"10.0","Alaska","NW SC","11.0","2013.0","AK0000AB","5115.0","I","","13074.0","7480.0","3393.0","0.0","0.0","0.0","0.0","0.0","0.0","1059.0","4618.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8160.0","0.0"
"10.0","Alaska","NW SC","12.0","2013.0","AK0000AB","5115.0","I","","13074.0","8400.0","3790.0","0.0","0.0","0.0","0.0","0.0","0.0","360.0","1568.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10530.0","0.0"
"10.0","Alaska","NW SC","1.0","2013.0","AK0000AH","5115.0","I","","43166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8510.0","33359.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23008.0","0.0"
"10.0","Alaska","NW SC","2.0","2013.0","AK0000AH","5115.0","I","","43166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6800.0","25160.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23008.0","0.0"
"10.0","Alaska","NW SC","3.0","2013.0","AK0000AH","5115.0","I","","43166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9644.0","34429.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23008.0","0.0"
"10.0","Alaska","NW SC","4.0","2013.0","AK0000AH","5115.0","I","","43166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9790.0","36718.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27903.0","0.0"
"10.0","Alaska","NW SC","5.0","2013.0","AK0000AH","5115.0","I","","43166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7300.0","29273.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26044.0","0.0"
