"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"8.0","Colorado","DFC SERVICE CENTER","1.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5660413.0","286777.0","11631.0","52004.0","0.0","0.0","13929354.0","137753.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10053282.0","27903.0"
"8.0","Colorado","DFC SERVICE CENTER","2.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5673288.0","286585.0","11591.0","51825.0","0.0","0.0","18698008.0","187675.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6320682.0","18879.0"
"8.0","Colorado","DFC SERVICE CENTER","3.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","6117491.0","286995.0","10594.0","47399.0","0.0","0.0","27396092.0","265915.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5507182.0","17353.0"
"8.0","Colorado","DFC SERVICE CENTER","4.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5423538.0","257435.0","10502.0","46960.0","0.0","0.0","28491096.0","279825.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6759382.0","21756.0"
"8.0","Colorado","DFC SERVICE CENTER","5.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5222352.0","257397.0","10959.0","49028.0","0.0","0.0","28653145.0","257816.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5608682.0","18901.0"
"8.0","Colorado","DFC SERVICE CENTER","6.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5599000.0","280859.0","10484.0","47305.0","0.0","0.0","23995292.0","226414.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9769782.0","29323.0"
"8.0","Colorado","DFC SERVICE CENTER","7.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5227868.0","330589.0","11285.0","50458.0","0.0","0.0","17115090.0","176686.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12159282.0","42183.0"
"8.0","Colorado","DFC SERVICE CENTER","8.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5404422.0","341921.0","11444.0","53381.0","0.0","0.0","10385226.0","95038.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14934282.0","49859.0"
"8.0","Colorado","DFC SERVICE CENTER","9.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","6013820.0","403884.0","12426.0","69972.0","0.0","0.0","3955173.0","39341.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18965382.0","62065.0"
"8.0","Colorado","DFC SERVICE CENTER","10.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5845166.0","448021.0","12945.0","72894.0","0.0","0.0","1888893.0","11004.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27536982.0","77193.0"
"8.0","Colorado","DFC SERVICE CENTER","11.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","6221080.0","457249.0","12100.0","68137.0","0.0","0.0","2237869.0","22253.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19326782.0","61278.0"
"8.0","Colorado","DFC SERVICE CENTER","12.0","2008.0","CO0000AA","D001","A","X, W","4242990.0","5358882.0","382491.0","11611.0","62597.0","0.0","0.0","7969397.0","76936.0","0.0","0.0","0.0","0.0","13943440.0","0.0","0.0","0.0","0.0","0.0","12659282.0","42013.0"
"8.0","Colorado","COLORADO SERVICE CENTER","1.0","2008.0","CO0006ZZ","C001","A","G, W, X","274800.0","195310.0","13994.0","0.0","0.0","1179.0","21300.0","42583.0","254.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","240500.0","897.0"
"8.0","Colorado","COLORADO SERVICE CENTER","2.0","2008.0","CO0006ZZ","C001","A","G, W, X","274800.0","222417.0","14958.0","0.0","0.0","1480.0","27042.0","48597.0","336.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","240500.0","897.0"
"8.0","Colorado","COLORADO SERVICE CENTER","3.0","2008.0","CO0006ZZ","C001","A","G, W, X","274800.0","203435.0","13922.0","0.0","0.0","1606.0","28024.0","106894.0","912.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","134000.0","588.0"
"8.0","Colorado","COLORADO SERVICE CENTER","4.0","2008.0","CO0006ZZ","C001","A","G, W, X","274800.0","197899.0","13687.0","0.0","0.0","1641.0","26641.0","119989.0","1091.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","135000.0","588.0"
"8.0","Colorado","COLORADO SERVICE CENTER","5.0","2008.0","CO0006ZZ","C001","A","G, W, X","274800.0","185972.0","13244.0","0.0","0.0","1331.0","21621.0","111647.0","1084.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","178000.0","702.0"
