"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"1.0","Connecticut","SOUTH PROPERTY CTR","1.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","100510.0","19771.0","373.0","6794.0","0.0","0.0","8800.0","260.0","0.0","0.0","0.0","0.0","67687.0","0.0","0.0","0.0","0.0","0.0","42636.0","484.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","2.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","108011.0","19823.0","269.0","5909.0","0.0","0.0","302600.0","6107.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28424.0","385.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","3.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","104712.0","19528.0","275.0","3269.0","0.0","0.0","655200.0","13496.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41140.0","474.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","4.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","106814.0","19881.0","274.0","5980.0","0.0","0.0","661800.0","14277.0","1404.0","4619.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49368.0","608.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","5.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","105312.0","19645.0","271.0","5961.0","0.0","0.0","12100.0","312.0","869.0","3007.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22440.0","388.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","6.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","100810.0","19680.0","352.0","6530.0","0.0","0.0","349600.0","7989.0","498.0","1818.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","63580.0","724.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","7.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","114616.0","21600.0","379.0","6714.0","0.0","0.0","262600.0","6200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","106964.0","1078.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","8.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","118510.0","22459.0","437.0","7121.0","0.0","0.0","12900.0","290.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32164.0","467.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","9.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","126915.0","23234.0","430.0","3418.0","0.0","0.0","12000.0","278.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","94248.0","974.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","10.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","146115.0","25108.0","443.0","6467.0","0.0","0.0","10900.0","269.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","153340.0","1456.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","11.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","119412.0","21277.0","413.0","5963.0","0.0","0.0","10300.0","265.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47872.0","596.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","12.0","2011.0","CT0013ZZ","5300.0","A","G, X","191445.0","102014.0","18974.0","387.0","5774.0","0.0","0.0","11800.0","278.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67320.0","754.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","1.0","2011.0","CT0024ZZ","5300.0","A","G, X","117000.0","66720.0","11998.0","166.0","604.0","0.0","0.0","147000.0","1900.0","72.0","151.0","0.0","0.0","44904.0","0.0","0.0","0.0","0.0","0.0","158326.0","1514.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","2.0","2011.0","CT0024ZZ","5300.0","A","G, X","117000.0","68880.0","12425.0","170.0","618.0","0.0","0.0","274000.0","2776.0","70.0","147.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","158326.0","1514.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","3.0","2011.0","CT0024ZZ","5300.0","A","G, X","117000.0","64080.0","11551.0","161.0","584.0","0.0","0.0","671500.0","5428.0","72.0","151.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84524.0","1095.0"
