"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","1.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","1533200.0","95991.0","3504.0","29294.0","1705.0","34697.0","0.0","0.0","0.0","0.0","0.0","0.0","1533200.0","95991.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","2.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","1651542.0","84919.0","3133.0","26196.0","1998.0","40659.0","0.0","0.0","0.0","0.0","0.0","0.0","1651542.0","84919.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","3.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","1509230.0","88613.0","2730.0","22825.0","5646.0","114896.0","0.0","0.0","0.0","0.0","0.0","0.0","1509230.0","88613.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","4.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","1454274.0","112797.0","2788.0","23306.0","9046.0","184086.0","0.0","0.0","0.0","0.0","0.0","0.0","1454274.0","112797.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","5.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","1601147.0","87769.0","3237.0","27062.0","5891.0","119882.0","0.0","0.0","0.0","0.0","0.0","0.0","1601147.0","87769.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","6.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","1622223.0","86641.0","3007.0","25136.0","3787.0","77065.0","0.0","0.0","0.0","0.0","0.0","0.0","1622223.0","86641.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","7.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","1525190.0","86817.0","3468.0","28988.0","2640.0","57948.0","0.0","0.0","0.0","0.0","0.0","0.0","1525190.0","86817.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","8.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","2079383.0","158673.0","3963.0","33130.0","1231.0","27027.0","0.0","0.0","0.0","0.0","0.0","0.0","2079383.0","158673.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","9.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","2363374.0","179914.0","4481.0","37464.0","500.0","10973.0","0.0","0.0","0.0","0.0","0.0","0.0","2363374.0","179914.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","10.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","2186595.0","169265.0","4297.0","35923.0","304.0","6662.0","0.0","0.0","0.0","0.0","0.0","0.0","2186595.0","169265.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","11.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","2241435.0","166793.0","4044.0","33804.0","377.0","8271.0","0.0","0.0","0.0","0.0","0.0","0.0","2241435.0","166793.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","TRIANGLE SERVICESDIVISION","12.0","2004.0","DC0000AB","4001.0","A","G, W, X","1321607.0","2094434.0","153789.0","3813.0","31878.0","47.0","1032.0","0.0","0.0","0.0","0.0","0.0","0.0","2094434.0","153789.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","POTOMAC SERVICES DIVISION","1.0","2004.0","DC0000AC","1101.0","A","G","138493.0","87680.0","10011.0","0.0","0.0","22.0","448.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","POTOMAC SERVICES DIVISION","2.0","2004.0","DC0000AC","1101.0","A","G","138493.0","148940.0","22952.0","0.0","0.0","191.0","3887.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","POTOMAC SERVICES DIVISION","3.0","2004.0","DC0000AC","1101.0","A","G","138493.0","150700.0","10915.0","0.0","0.0","510.0","10379.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","POTOMAC SERVICES DIVISION","4.0","2004.0","DC0000AC","1101.0","A","G","138493.0","160460.0","10012.0","0.0","0.0","967.0","19678.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","POTOMAC SERVICES DIVISION","5.0","2004.0","DC0000AC","1101.0","A","G","138493.0","145880.0","9690.0","0.0","0.0","610.0","12414.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"11.0","Washington DC","POTOMAC SERVICES DIVISION","6.0","2004.0","DC0000AC","1101.0","A","G","138493.0","144000.0","11261.0","0.0","0.0","361.0","7346.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
