"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"3.0","Delaware","NORTH","1.0","2005.0","DE0016ZZ","A300","A","X","202722.0","138000.0","9445.0","0.0","0.0","0.0","0.0","151300.0","1529.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","2.0","2005.0","DE0016ZZ","A300","A","X","202722.0","153164.0","10018.0","0.0","0.0","0.0","0.0","555600.0","5975.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","3.0","2005.0","DE0016ZZ","A300","A","X","202722.0","152665.0","12457.0","0.0","0.0","0.0","0.0","896900.0","9588.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","4.0","2005.0","DE0016ZZ","A300","A","X","202722.0","144278.0","13196.0","0.0","0.0","0.0","0.0","1146000.0","12841.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","5.0","2005.0","DE0016ZZ","A300","A","X","202722.0","166761.0","11687.0","0.0","0.0","0.0","0.0","1024600.0","11490.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","6.0","2005.0","DE0016ZZ","A300","A","X","202722.0","156506.0","12838.0","0.0","0.0","0.0","0.0","1114700.0","7829.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","7.0","2005.0","DE0016ZZ","A300","A","X","202722.0","156441.0","11747.0","0.0","0.0","0.0","0.0","60500.0","990.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","8.0","2005.0","DE0016ZZ","A300","A","X","202722.0","171951.0","11878.0","0.0","0.0","0.0","0.0","15600.0","271.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","9.0","2005.0","DE0016ZZ","A300","A","X","202722.0","351000.0","18838.0","0.0","0.0","0.0","0.0","8200.0","152.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","10.0","2005.0","DE0016ZZ","A300","A","X","202722.0","218929.0","25208.0","0.0","0.0","0.0","0.0","7500.0","141.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","11.0","2005.0","DE0016ZZ","A300","A","X","202722.0","213280.0","25562.0","0.0","0.0","0.0","0.0","7400.0","139.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","12.0","2005.0","DE0016ZZ","A300","A","X","202722.0","219919.0","26141.0","0.0","0.0","0.0","0.0","11800.0","162.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","1.0","2005.0","DE0017ZZ","A300","A","","35785.0","36400.0","3824.0","0.0","0.0","0.0","0.0","14900.0","232.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","2.0","2005.0","DE0017ZZ","A300","A","","35785.0","32200.0","2608.0","0.0","0.0","0.0","0.0","67500.0","884.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","3.0","2005.0","DE0017ZZ","A300","A","","35785.0","35600.0","2882.0","0.0","0.0","0.0","0.0","135600.0","1726.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","4.0","2005.0","DE0017ZZ","A300","A","","35785.0","39900.0","3107.0","0.0","0.0","0.0","0.0","198400.0","2732.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","5.0","2005.0","DE0017ZZ","A300","A","","35785.0","48800.0","3535.0","0.0","0.0","0.0","0.0","132400.0","1849.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","6.0","2005.0","DE0017ZZ","A300","A","","35785.0","32800.0","2860.0","0.0","0.0","0.0","0.0","121400.0","1702.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","7.0","2005.0","DE0017ZZ","A300","A","","35785.0","36300.0","3316.0","0.0","0.0","0.0","0.0","31800.0","503.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","8.0","2005.0","DE0017ZZ","A300","A","","35785.0","40900.0","3684.0","0.0","0.0","0.0","0.0","19500.0","338.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","9.0","2005.0","DE0017ZZ","A300","A","","35785.0","51400.0","5399.0","0.0","0.0","0.0","0.0","1100.0","58.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","10.0","2005.0","DE0017ZZ","A300","A","","35785.0","50200.0","5326.0","0.0","0.0","0.0","0.0","1400.0","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","11.0","2005.0","DE0017ZZ","A300","A","","35785.0","44200.0","4838.0","0.0","0.0","0.0","0.0","1900.0","71.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Delaware","NORTH","12.0","2005.0","DE0017ZZ","A300","A","","35785.0","40700.0","4558.0","0.0","0.0","0.0","0.0","300.0","46.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","1.0","2005.0","MD0000AK","C100","B","","1934832.0","325500.0","18361.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","2.0","2005.0","MD0000AK","C100","B","","1934832.0","325500.0","18019.0","0.0","0.0","0.0","0.0","0.0","0.0","6220.0","21738.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","3.0","2005.0","MD0000AK","C100","B","","1934832.0","417900.0","22661.0","0.0","0.0","0.0","0.0","0.0","0.0","6220.0","21738.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","4.0","2005.0","MD0000AK","C100","B","","1934832.0","369600.0","20384.0","0.0","0.0","0.0","0.0","0.0","0.0","6220.0","21738.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","5.0","2005.0","MD0000AK","C100","B","","1934832.0","395850.0","30948.0","0.0","0.0","0.0","0.0","0.0","0.0","6220.0","21738.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","6.0","2005.0","MD0000AK","C100","B","","1934832.0","346500.0","27746.0","0.0","0.0","0.0","0.0","0.0","0.0","6220.0","21738.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","7.0","2005.0","MD0000AK","C100","B","","1934832.0","330750.0","26337.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3.0","Maryland","SOUTH","8.0","2005.0","MD0000AK","C100","B","","1934832.0","376950.0","31091.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
