"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"8.0","Colorado","DFC SERVICE CENTER","1.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","4989769.0","229843.0","11712.0","100852.0","0.0","0.0","16510461.0","151428.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12407400.0","10111.0"
"8.0","Colorado","DFC SERVICE CENTER","2.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5602701.0","248961.0","11674.0","100530.0","0.0","0.0","20634604.0","203483.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7352462.0","8490.0"
"8.0","Colorado","DFC SERVICE CENTER","3.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5803558.0","255349.0","10492.0","78855.0","0.0","0.0","26731223.0","259532.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10579400.0","11976.0"
"8.0","Colorado","DFC SERVICE CENTER","4.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5348007.0","263020.0","10879.0","48645.0","0.0","0.0","30306966.0","279883.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8101600.0","14711.0"
"8.0","Colorado","DFC SERVICE CENTER","5.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5072466.0","256218.0","10745.0","48488.0","0.0","0.0","22040483.0","217937.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6902700.0","10032.0"
"8.0","Colorado","DFC SERVICE CENTER","6.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5525000.0","274962.0","11429.0","51103.0","0.0","0.0","17028689.0","172345.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8687000.0","12215.0"
"8.0","Colorado","DFC SERVICE CENTER","7.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5027903.0","250962.0","11662.0","52143.0","0.0","0.0","15437365.0","155586.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9838800.0","12646.0"
"8.0","Colorado","DFC SERVICE CENTER","8.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5378411.0","261331.0","12028.0","56569.0","0.0","0.0","18631616.0","145019.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13589900.0","15839.0"
"8.0","Colorado","DFC SERVICE CENTER","9.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","6121402.0","291506.0","13220.0","74442.0","0.0","0.0","3620653.0","38256.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18434000.0","25091.0"
"8.0","Colorado","DFC SERVICE CENTER","10.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5986627.0","250854.0","13372.0","75298.0","0.0","0.0","1865326.0","25601.0","0.0","0.0","0.0","0.0","9090000.0","0.0","0.0","0.0","0.0","0.0","22714600.0","46083.0"
"8.0","Colorado","DFC SERVICE CENTER","11.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","6023541.0","252273.0","13393.0","75416.0","0.0","0.0","2117793.0","29521.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19767400.0","31339.0"
"8.0","Colorado","DFC SERVICE CENTER","12.0","2007.0","CO0000AA","D001","A","W, X","4242990.0","5506038.0","250285.0","12181.0","66644.0","0.0","0.0","5614383.0","67341.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18886900.0","51655.0"
"8.0","Colorado","COLORADO SERVICE CENTER","1.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","204102.0","13304.0","0.0","0.0","1116.0","30027.0","74302.0","517.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210000.0","867.0"
"8.0","Colorado","COLORADO SERVICE CENTER","2.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","204217.0","13048.0","0.0","0.0","1380.0","37132.0","101559.0","858.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210000.0","867.0"
"8.0","Colorado","COLORADO SERVICE CENTER","3.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","234524.0","14492.0","0.0","0.0","1916.0","50800.0","158789.0","1349.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115000.0","527.0"
"8.0","Colorado","COLORADO SERVICE CENTER","4.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","217331.0","15204.0","0.0","0.0","2100.0","54337.0","167907.0","1416.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","114000.0","527.0"
"8.0","Colorado","COLORADO SERVICE CENTER","5.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","187941.0","14063.0","0.0","0.0","1283.0","33223.0","81286.0","731.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","233000.0","868.0"
"8.0","Colorado","COLORADO SERVICE CENTER","6.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","208711.0","14234.0","0.0","0.0","1008.0","26119.0","167422.0","1363.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","232000.0","868.0"
"8.0","Colorado","COLORADO SERVICE CENTER","7.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","197442.0","13560.0","0.0","0.0","886.0","20634.0","73332.0","579.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","212000.0","875.0"
"8.0","Colorado","COLORADO SERVICE CENTER","8.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","193604.0","13679.0","0.0","0.0","501.0","9097.0","73041.0","543.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","211000.0","875.0"
"8.0","Colorado","COLORADO SERVICE CENTER","9.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","224944.0","13982.0","0.0","0.0","365.0","6648.0","43941.0","287.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","317000.0","1289.0"
"8.0","Colorado","COLORADO SERVICE CENTER","10.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","207101.0","12662.0","0.0","0.0","336.0","6132.0","118825.0","730.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","317000.0","1289.0"
"8.0","Colorado","COLORADO SERVICE CENTER","11.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","200809.0","12569.0","0.0","0.0","107.0","2002.0","38606.0","262.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","330000.0","1342.0"
"8.0","Colorado","COLORADO SERVICE CENTER","12.0","2007.0","CO0006ZZ","C001","A","G, W, X","274800.0","203788.0","13330.0","0.0","0.0","705.0","12759.0","48985.0","332.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","331000.0","1342.0"
"8.0","Colorado","COLORADO SERVICE CENTER","1.0","2007.0","CO0009ZZ","C001","A","G, W, X","269946.0","260853.0","18648.0","772.0","9704.0","913.0","24568.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","249000.0","1016.0"
"8.0","Colorado","COLORADO SERVICE CENTER","2.0","2007.0","CO0009ZZ","C001","A","G, W, X","269946.0","220535.0","18689.0","747.0","9692.0","1129.0","30381.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","248000.0","1016.0"
"8.0","Colorado","COLORADO SERVICE CENTER","3.0","2007.0","CO0009ZZ","C001","A","G, W, X","269946.0","316597.0","19408.0","625.0","6578.0","1567.0","41564.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210000.0","867.0"
"8.0","Colorado","COLORADO SERVICE CENTER","4.0","2007.0","CO0009ZZ","C001","A","G, W, X","269946.0","244360.0","18126.0","643.0","5399.0","1718.0","44458.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210000.0","867.0"
