"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"10.0","Alaska","NW SC","1.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","592400.0","54326.0","0.0","0.0","0.0","0.0","1793000.0","7532.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","2.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","655600.0","57998.0","0.0","0.0","0.0","0.0","2686000.0","11252.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","3.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","743200.0","61288.0","0.0","0.0","0.0","0.0","4106000.0","20380.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","4.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","673600.0","57412.0","0.0","0.0","0.0","0.0","3887000.0","19297.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","5.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","662800.0","56810.0","0.0","0.0","0.0","0.0","3635000.0","18050.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","6.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","661600.0","59988.0","0.0","0.0","0.0","0.0","2634000.0","13097.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","7.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","768800.0","67969.0","0.0","0.0","0.0","0.0","1861000.0","9272.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","8.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","666000.0","63476.0","0.0","0.0","0.0","0.0","1151000.0","5759.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","9.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","781200.0","73223.0","0.0","0.0","0.0","0.0","713100.0","3592.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","10.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","678800.0","67431.0","0.0","0.0","0.0","0.0","49000.0","306.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","Alaska","NW SC","11.0","2005.0","AK0000AA","5115.0","A","W, X","727340.0","671600.0","66455.0","0.0","0.0","0.0","0.0","58000.0","351.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
