"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"7.0","Arkansas","EASTERN SERVICE CENTER","1.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","603112.0","48975.0","0.0","0.0","0.0","0.0","318900.0","2104.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1011676.0","9592.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","2.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","613528.0","50663.0","0.0","0.0","0.0","0.0","2132517.0","12818.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1642608.0","15645.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","3.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","630376.0","47514.0","0.0","0.0","0.0","0.0","2658830.0","17156.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","552772.0","5714.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","4.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","586320.0","45118.0","0.0","0.0","0.0","0.0","3330557.0","19012.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","552024.0","8393.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","5.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","648168.0","47758.0","0.0","0.0","0.0","0.0","2607577.0","15274.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","546040.0","8203.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","6.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","7.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","8.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","9.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","10.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","11.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","12.0","2016.0","AR0000RK","E0A1","A","G, W, X, Y","907383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","1.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","68800.0","5401.0","0.0","0.0","0.0","0.0","9700.0","99.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87516.0","959.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","2.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","67200.0","4760.0","0.0","0.0","0.0","0.0","20800.0","192.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","56848.0","643.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","3.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","70400.0","4778.0","0.0","0.0","0.0","0.0","108700.0","866.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","104720.0","1389.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","4.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","66400.0","4587.0","0.0","0.0","0.0","0.0","211500.0","1540.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93500.0","1247.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","5.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","62400.0","4437.0","0.0","0.0","0.0","0.0","160500.0","1191.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42636.0","601.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","6.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","67600.0","4687.0","0.0","0.0","0.0","0.0","59500.0","523.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","7.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","8.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","9.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","10.0","2016.0","AR0021ZZ","E0A1","A","G, Y","97203.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
