"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"7.0","Arkansas","EASTERN SERVICE CENTER","1.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","788360.0","51102.0","0.0","0.0","0.0","0.0","153100.0","1602.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1276836.0","5026.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","2.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","936976.0","58124.0","0.0","0.0","0.0","0.0","2040800.0","21781.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1199044.0","4867.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","3.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","816424.0","51183.0","0.0","0.0","0.0","0.0","3515800.0","36279.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","779416.0","4098.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","4.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","926464.0","54494.0","0.0","0.0","0.0","0.0","4880700.0","50060.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","988108.0","8337.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","5.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","839056.0","50859.0","0.0","0.0","0.0","0.0","4787900.0","48595.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","745008.0","4621.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","6.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","807248.0","54366.0","0.0","0.0","0.0","0.0","3715000.0","37073.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","761464.0","4423.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","7.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","895592.0","63955.0","0.0","0.0","0.0","0.0","448500.0","5849.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1111528.0","5371.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","8.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","1041624.0","74434.0","0.0","0.0","0.0","0.0","151400.0","2001.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1696464.0","7110.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","9.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","1035352.0","79516.0","0.0","0.0","0.0","0.0","85000.0","1135.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2264196.0","11045.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","10.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","1208168.0","91834.0","0.0","0.0","0.0","0.0","116400.0","1544.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2207348.0","12749.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","11.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","1137768.0","93517.0","0.0","0.0","0.0","0.0","223000.0","2923.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1792208.0","8904.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","12.0","2008.0","AR0000RK","E0A1","A","G, W, X","907383.0","974168.0","74935.0","0.0","0.0","0.0","0.0","100500.0","1338.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1582020.0","7224.0"
"7.0","Arkansas","EASTERN SERVICE CENTER","1.0","2008.0","AR0021ZZ","E0A1","A","G","97203.0","101200.0","6121.0","0.0","0.0","0.0","0.0","13400.0","144.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","130152.0","1054.0"
