"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"8.0","Colorado","DFC SERVICE CENTER","1.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3290755.0","233139.0","8043.0","44341.0","0.0","0.0","8200840.0","67780.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6190695.0","25733.0"
"8.0","Colorado","DFC SERVICE CENTER","2.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","4087765.0","265977.0","8666.0","49675.0","0.0","0.0","13137569.0","90416.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8553480.0","35096.0"
"8.0","Colorado","DFC SERVICE CENTER","3.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","4158182.0","240424.0","8403.0","48617.0","0.0","0.0","19269286.0","131053.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1451960.0","10776.0"
"8.0","Colorado","DFC SERVICE CENTER","4.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3592271.0","208756.0","8539.0","49660.0","0.0","0.0","15266486.0","108562.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2759155.0","15384.0"
"8.0","Colorado","DFC SERVICE CENTER","5.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3419115.0","201081.0","8325.0","48231.0","0.0","0.0","17160998.0","115517.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2553155.0","14634.0"
"8.0","Colorado","DFC SERVICE CENTER","6.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3239113.0","193095.0","8301.0","47781.0","0.0","0.0","9552693.0","76225.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2978986.0","14899.0"
"8.0","Colorado","DFC SERVICE CENTER","7.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","2889136.0","188852.0","8963.0","51717.0","0.0","0.0","6714079.0","63713.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3996797.0","16927.0"
"8.0","Colorado","DFC SERVICE CENTER","8.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3001792.0","197446.0","8937.0","57724.0","0.0","0.0","5272134.0","43497.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11560716.0","43878.0"
"8.0","Colorado","DFC SERVICE CENTER","9.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3567126.0","260594.0","9855.0","92283.0","0.0","0.0","1215412.0","14950.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12349712.0","45318.0"
"8.0","Colorado","DFC SERVICE CENTER","10.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3201865.0","232732.0","9762.0","90440.0","0.0","0.0","613474.0","11993.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16438500.0","65026.0"
"8.0","Colorado","DFC SERVICE CENTER","11.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3398369.0","232035.0","8728.0","79939.0","0.0","0.0","634329.0","12092.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13387435.0","52899.0"
"8.0","Colorado","DFC SERVICE CENTER","12.0","2012.0","CO0000AA","D001","A","E, W, X","3616604.0","3239082.0","228021.0","8796.0","76268.0","0.0","0.0","2369391.0","20663.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13517372.0","54094.0"
"8.0","Colorado","DFC SERVICE CENTER","1.0","2012.0","CO0000XX","D001","B","W","607686.0","1206337.0","46323.0","2138.0","23668.0","0.0","0.0","4275319.0","34057.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1357680.0","9096.0"
"8.0","Colorado","DFC SERVICE CENTER","2.0","2012.0","CO0000XX","D001","B","W","607686.0","1144124.0","43934.0","1871.0","20712.0","0.0","0.0","5931908.0","34616.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","312700.0","2095.0"
