"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"10.0","Alaska","NW SC","1.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","504800.0","68259.0","0.0","0.0","0.0","0.0","2002000.0","15246.0","32.0","124.0","0.0","0.0","3000000.0","630.0","0.0","0.0","0.0","0.0","270000.0","2661.0"
"10.0","Alaska","NW SC","2.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","535200.0","70873.0","0.0","0.0","0.0","0.0","2753000.0","20830.0","619.0","2408.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","260000.0","2611.0"
"10.0","Alaska","NW SC","3.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","522800.0","68715.0","0.0","0.0","0.0","0.0","4269000.0","32101.0","43.0","167.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","200000.0","2097.0"
"10.0","Alaska","NW SC","4.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","528400.0","69184.0","0.0","0.0","0.0","0.0","2780000.0","36294.0","34.0","132.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","290000.0","3039.0"
"10.0","Alaska","NW SC","5.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","475200.0","64720.0","0.0","0.0","0.0","0.0","4105000.0","36025.0","40.0","156.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","270000.0","2846.0"
"10.0","Alaska","NW SC","6.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","584800.0","76978.0","0.0","0.0","0.0","0.0","3290500.0","28988.0","37.0","144.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300000.0","3139.0"
"10.0","Alaska","NW SC","7.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","533600.0","73182.0","0.0","0.0","0.0","0.0","2952000.0","16780.0","40.0","156.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","380000.0","3643.0"
"10.0","Alaska","NW SC","8.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","564800.0","77490.0","0.0","0.0","0.0","0.0","947000.0","7330.0","37.0","144.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","670000.0","4391.0"
"10.0","Alaska","NW SC","9.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","540000.0","80165.0","0.0","0.0","0.0","0.0","1293000.0","7553.0","33.0","128.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","670000.0","4331.0"
"10.0","Alaska","NW SC","10.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","538800.0","76529.0","0.0","0.0","0.0","0.0","968000.0","8874.0","5.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","750000.0","4377.0"
"10.0","Alaska","NW SC","11.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","564000.0","82718.0","0.0","0.0","0.0","0.0","681000.0","8197.0","220.0","856.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500000.0","4268.0"
"10.0","Alaska","NW SC","12.0","2014.0","AK0000AA","5115.0","A","W, X, Z","727340.0","536400.0","71941.0","0.0","0.0","0.0","0.0","1182000.0","10756.0","36.0","140.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","260000.0","2741.0"
"10.0","Alaska","NW SC","1.0","2014.0","AK0000AB","5115.0","I","","13074.0","9320.0","3756.0","0.0","0.0","0.0","0.0","0.0","0.0","510.0","2234.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4900.0","0.0"
"10.0","Alaska","NW SC","2.0","2014.0","AK0000AB","5115.0","I","","13074.0","10680.0","4248.0","0.0","0.0","0.0","0.0","0.0","0.0","711.0","3101.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3400.0","0.0"
